fold,dataset_version,evaluation,split,accuracy,dataset_distance_to_benchmark
1,chance_60/change_25,benchmark_model,val,0.94140625,0.018508223684210526
2,chance_60/change_25,benchmark_model,val,0.9609375,0.018508223684210526
3,chance_60/change_25,benchmark_model,val,0.95703125,0.018508223684210526
4,chance_60/change_25,benchmark_model,val,0.95703125,0.018508223684210526
0,chance_60/change_30,alt_model,test,0.984375,0.01649360380116959
1,chance_60/change_30,alt_model,test,0.9875,0.01649360380116959
2,chance_60/change_30,alt_model,test,0.9875,0.01649360380116959
3,chance_60/change_30,alt_model,test,0.984375,0.01649360380116959
4,chance_60/change_30,alt_model,test,0.96875,0.01649360380116959
0,chance_60/change_30,alt_model,val,0.98046875,0.01649360380116959
1,chance_60/change_30,alt_model,val,0.9921875,0.01649360380116959
2,chance_60/change_30,alt_model,val,0.97265625,0.01649360380116959
3,chance_60/change_30,alt_model,val,0.9921875,0.01649360380116959
4,chance_60/change_30,alt_model,val,0.98828125,0.01649360380116959
0,chance_60/change_30,benchmark_model,test,0.940625,0.01649360380116959
1,chance_60/change_30,benchmark_model,test,0.946875,0.01649360380116959
2,chance_60/change_30,benchmark_model,test,0.94375,0.01649360380116959
3,chance_60/change_30,benchmark_model,test,0.953125,0.01649360380116959
4,chance_60/change_30,benchmark_model,test,0.9125,0.01649360380116959
0,chance_60/change_30,benchmark_model,val,0.91796875,0.01649360380116959
1,chance_60/change_30,benchmark_model,val,0.94140625,0.01649360380116959
2,chance_60/change_30,benchmark_model,val,0.93359375,0.01649360380116959
3,chance_60/change_30,benchmark_model,val,0.9453125,0.01649360380116959
4,chance_60/change_30,benchmark_model,val,0.953125,0.01649360380116959
0,chance_60/change_35,alt_model,test,0.98125,0.02633534356725146
1,chance_60/change_35,alt_model,test,0.975,0.02633534356725146
2,chance_60/change_35,alt_model,test,0.98125,0.02633534356725146
3,chance_60/change_35,alt_model,test,0.99375,0.02633534356725146
4,chance_60/change_35,alt_model,test,0.99375,0.02633534356725146
0,chance_60/change_35,alt_model,val,0.96875,0.02633534356725146
1,chance_60/change_35,alt_model,val,0.9765625,0.02633534356725146
2,chance_60/change_35,alt_model,val,0.9765625,0.02633534356725146
3,chance_60/change_35,alt_model,val,0.98828125,0.02633534356725146
4,chance_60/change_35,alt_model,val,0.9921875,0.02633534356725146
0,chance_60/change_35,benchmark_model,test,0.90625,0.02633534356725146
1,chance_60/change_35,benchmark_model,test,0.85625,0.02633534356725146
2,chance_60/change_35,benchmark_model,test,0.934375,0.02633534356725146
3,chance_60/change_35,benchmark_model,test,0.83125,0.02633534356725146
4,chance_60/change_35,benchmark_model,test,0.903125,0.02633534356725146
0,chance_60/change_35,benchmark_model,val,0.87890625,0.02633534356725146
1,chance_60/change_35,benchmark_model,val,0.87109375,0.02633534356725146
2,chance_60/change_35,benchmark_model,val,0.9140625,0.02633534356725146
3,chance_60/change_35,benchmark_model,val,0.88671875,0.02633534356725146
4,chance_60/change_35,benchmark_model,val,0.91796875,0.02633534356725146
0,chance_60/change_40,alt_model,test,0.9875,0.01683315058479532
1,chance_60/change_40,alt_model,test,0.9875,0.01683315058479532
2,chance_60/change_40,alt_model,test,0.978125,0.01683315058479532
3,chance_60/change_40,alt_model,test,0.96875,0.01683315058479532
4,chance_60/change_40,alt_model,test,0.9875,0.01683315058479532
0,chance_60/change_40,alt_model,val,0.984375,0.01683315058479532
1,chance_60/change_40,alt_model,val,0.97265625,0.01683315058479532
2,chance_60/change_40,alt_model,val,0.9921875,0.01683315058479532
3,chance_60/change_40,alt_model,val,1.0,0.01683315058479532
4,chance_60/change_40,alt_model,val,0.9765625,0.01683315058479532
0,chance_60/change_40,benchmark_model,test,0.884375,0.01683315058479532
1,chance_60/change_40,benchmark_model,test,0.909375,0.01683315058479532
2,chance_60/change_40,benchmark_model,test,0.903125,0.01683315058479532
3,chance_60/change_40,benchmark_model,test,0.91875,0.01683315058479532
4,chance_60/change_40,benchmark_model,test,0.9,0.01683315058479532
0,chance_60/change_40,benchmark_model,val,0.90234375,0.01683315058479532
1,chance_60/change_40,benchmark_model,val,0.90234375,0.01683315058479532
2,chance_60/change_40,benchmark_model,val,0.9140625,0.01683315058479532
3,chance_60/change_40,benchmark_model,val,0.9140625,0.01683315058479532
4,chance_60/change_40,benchmark_model,val,0.8984375,0.01683315058479532
0,chance_60/change_45,alt_model,test,0.9375,0.061650584795321636
1,chance_60/change_45,alt_model,test,0.965625,0.061650584795321636
2,chance_60/change_45,alt_model,test,0.965625,0.061650584795321636
3,chance_60/change_45,alt_model,test,0.95625,0.061650584795321636
4,chance_60/change_45,alt_model,test,0.9625,0.061650584795321636
0,chance_60/change_45,alt_model,val,0.95703125,0.061650584795321636
1,chance_60/change_45,alt_model,val,0.953125,0.061650584795321636
2,chance_60/change_45,alt_model,val,0.98046875,0.061650584795321636
3,chance_60/change_45,alt_model,val,0.95703125,0.061650584795321636
4,chance_60/change_45,alt_model,val,0.95703125,0.061650584795321636
0,chance_60/change_45,benchmark_model,test,0.746875,0.061650584795321636
1,chance_60/change_45,benchmark_model,test,0.725,0.061650584795321636
2,chance_60/change_45,benchmark_model,test,0.7625,0.061650584795321636
3,chance_60/change_45,benchmark_model,test,0.74375,0.061650584795321636
4,chance_60/change_45,benchmark_model,test,0.728125,0.061650584795321636
0,chance_60/change_45,benchmark_model,val,0.765625,0.061650584795321636
1,chance_60/change_45,benchmark_model,val,0.73828125,0.061650584795321636
2,chance_60/change_45,benchmark_model,val,0.73828125,0.061650584795321636
3,chance_60/change_45,benchmark_model,val,0.71875,0.061650584795321636
4,chance_60/change_45,benchmark_model,val,0.7421875,0.061650584795321636
0,chance_60/change_5,alt_model,test,0.9875,0.003875
1,chance_60/change_5,alt_model,test,0.996875,0.003875
2,chance_60/change_5,alt_model,test,0.9875,0.003875
3,chance_60/change_5,alt_model,test,0.990625,0.003875
4,chance_60/change_5,alt_model,test,0.990625,0.003875
0,chance_60/change_5,alt_model,val,0.984375,0.003875
1,chance_60/change_5,alt_model,val,0.984375,0.003875
2,chance_60/change_5,alt_model,val,0.98828125,0.003875
3,chance_60/change_5,alt_model,val,0.9921875,0.003875
4,chance_60/change_5,alt_model,val,0.9921875,0.003875
0,chance_60/change_5,benchmark_model,test,0.95,0.003875
1,chance_60/change_5,benchmark_model,test,0.96875,0.003875
2,chance_60/change_5,benchmark_model,test,0.96875,0.003875
3,chance_60/change_5,benchmark_model,test,0.95,0.003875
4,chance_60/change_5,benchmark_model,test,0.953125,0.003875
0,chance_60/change_5,benchmark_model,val,0.9453125,0.003875
1,chance_60/change_5,benchmark_model,val,0.97265625,0.003875
2,chance_60/change_5,benchmark_model,val,0.95703125,0.003875
3,chance_60/change_5,benchmark_model,val,0.95703125,0.003875
4,chance_60/change_5,benchmark_model,val,0.95703125,0.003875
0,chance_60/change_50,alt_model,test,0.978125,0.04705263157894737
1,chance_60/change_50,alt_model,test,0.96875,0.04705263157894737
2,chance_60/change_50,alt_model,test,0.96875,0.04705263157894737
3,chance_60/change_50,alt_model,test,0.95625,0.04705263157894737
4,chance_60/change_50,alt_model,test,0.984375,0.04705263157894737
0,chance_60/change_50,alt_model,val,0.98828125,0.04705263157894737
1,chance_60/change_50,alt_model,val,0.97265625,0.04705263157894737
2,chance_60/change_50,alt_model,val,0.99609375,0.04705263157894737
3,chance_60/change_50,alt_model,val,0.984375,0.04705263157894737
4,chance_60/change_50,alt_model,val,0.98046875,0.04705263157894737
0,chance_60/change_50,benchmark_model,test,0.75625,0.04705263157894737
1,chance_60/change_50,benchmark_model,test,0.7625,0.04705263157894737
2,chance_60/change_50,benchmark_model,test,0.75625,0.04705263157894737
3,chance_60/change_50,benchmark_model,test,0.734375,0.04705263157894737
4,chance_60/change_50,benchmark_model,test,0.746875,0.04705263157894737
0,chance_60/change_50,benchmark_model,val,0.71875,0.04705263157894737
1,chance_60/change_50,benchmark_model,val,0.734375,0.04705263157894737
2,chance_60/change_50,benchmark_model,val,0.75390625,0.04705263157894737
3,chance_60/change_50,benchmark_model,val,0.74609375,0.04705263157894737
4,chance_60/change_50,benchmark_model,val,0.7578125,0.04705263157894737
0,chance_65/change_10,alt_model,test,0.975,0.00847514619883041
1,chance_65/change_10,alt_model,test,0.978125,0.00847514619883041
2,chance_65/change_10,alt_model,test,0.978125,0.00847514619883041
3,chance_65/change_10,alt_model,test,0.9875,0.00847514619883041
4,chance_65/change_10,alt_model,test,0.990625,0.00847514619883041
0,chance_65/change_10,alt_model,val,0.98046875,0.00847514619883041
1,chance_65/change_10,alt_model,val,0.9921875,0.00847514619883041
2,chance_65/change_10,alt_model,val,0.96875,0.00847514619883041
3,chance_65/change_10,alt_model,val,0.9921875,0.00847514619883041
4,chance_65/change_10,alt_model,val,0.98828125,0.00847514619883041
0,chance_65/change_10,benchmark_model,test,0.965625,0.00847514619883041
1,chance_65/change_10,benchmark_model,test,0.978125,0.00847514619883041
2,chance_65/change_10,benchmark_model,test,0.990625,0.00847514619883041
3,chance_65/change_10,benchmark_model,test,0.984375,0.00847514619883041
4,chance_65/change_10,benchmark_model,test,0.9875,0.00847514619883041
0,chance_65/change_10,benchmark_model,val,0.984375,0.00847514619883041
1,chance_65/change_10,benchmark_model,val,0.98828125,0.00847514619883041
2,chance_65/change_10,benchmark_model,val,0.97265625,0.00847514619883041
3,chance_65/change_10,benchmark_model,val,0.98828125,0.00847514619883041
4,chance_65/change_10,benchmark_model,val,0.98046875,0.00847514619883041
0,chance_65/change_15,alt_model,test,0.990625,0.011639254385964913
1,chance_65/change_15,alt_model,test,0.990625,0.011639254385964913
2,chance_65/change_15,alt_model,test,0.990625,0.011639254385964913
3,chance_65/change_15,alt_model,test,0.9875,0.011639254385964913
4,chance_65/change_15,alt_model,test,0.990625,0.011639254385964913
0,chance_65/change_15,alt_model,val,0.99609375,0.011639254385964913
1,chance_65/change_15,alt_model,val,0.99609375,0.011639254385964913
2,chance_65/change_15,alt_model,val,0.99609375,0.011639254385964913
3,chance_65/change_15,alt_model,val,0.9921875,0.011639254385964913
4,chance_65/change_15,alt_model,val,1.0,0.011639254385964913
0,chance_65/change_15,benchmark_model,test,0.9625,0.011639254385964913
1,chance_65/change_15,benchmark_model,test,0.9625,0.011639254385964913
2,chance_65/change_15,benchmark_model,test,0.965625,0.011639254385964913
3,chance_65/change_15,benchmark_model,test,0.95625,0.011639254385964913
4,chance_65/change_15,benchmark_model,test,0.953125,0.011639254385964913
0,chance_65/change_15,benchmark_model,val,0.9453125,0.011639254385964913
1,chance_65/change_15,benchmark_model,val,0.95703125,0.011639254385964913
2,chance_65/change_15,benchmark_model,val,0.98828125,0.011639254385964913
3,chance_65/change_15,benchmark_model,val,0.9765625,0.011639254385964913
4,chance_65/change_15,benchmark_model,val,0.953125,0.011639254385964913
0,chance_65/change_20,alt_model,test,0.978125,0.030478070175438597
1,chance_65/change_20,alt_model,test,0.9875,0.030478070175438597
2,chance_65/change_20,alt_model,test,0.984375,0.030478070175438597
3,chance_65/change_20,alt_model,test,0.98125,0.030478070175438597
4,chance_65/change_20,alt_model,test,0.98125,0.030478070175438597
0,chance_65/change_20,alt_model,val,0.98828125,0.030478070175438597
1,chance_65/change_20,alt_model,val,0.98828125,0.030478070175438597
2,chance_65/change_20,alt_model,val,0.96484375,0.030478070175438597
3,chance_65/change_20,alt_model,val,0.98828125,0.030478070175438597
4,chance_65/change_20,alt_model,val,0.9921875,0.030478070175438597
0,chance_65/change_20,benchmark_model,test,0.86875,0.030478070175438597
1,chance_65/change_20,benchmark_model,test,0.859375,0.030478070175438597
2,chance_65/change_20,benchmark_model,test,0.865625,0.030478070175438597
3,chance_65/change_20,benchmark_model,test,0.853125,0.030478070175438597
4,chance_65/change_20,benchmark_model,test,0.85,0.030478070175438597
0,chance_65/change_20,benchmark_model,val,0.87890625,0.030478070175438597
1,chance_65/change_20,benchmark_model,val,0.89453125,0.030478070175438597
2,chance_65/change_20,benchmark_model,val,0.87890625,0.030478070175438597
3,chance_65/change_20,benchmark_model,val,0.85546875,0.030478070175438597
4,chance_65/change_20,benchmark_model,val,0.875,0.030478070175438597
0,chance_65/change_25,alt_model,test,0.975,0.015112207602339181
1,chance_65/change_25,alt_model,test,0.9875,0.015112207602339181
2,chance_65/change_25,alt_model,test,0.99375,0.015112207602339181
3,chance_65/change_25,alt_model,test,0.9875,0.015112207602339181
4,chance_65/change_25,alt_model,test,1.0,0.015112207602339181
0,chance_65/change_25,alt_model,val,0.9921875,0.015112207602339181
1,chance_65/change_25,alt_model,val,0.9921875,0.015112207602339181
2,chance_65/change_25,alt_model,val,0.97265625,0.015112207602339181
3,chance_65/change_25,alt_model,val,0.9921875,0.015112207602339181
4,chance_65/change_25,alt_model,val,0.98828125,0.015112207602339181
0,chance_65/change_25,benchmark_model,test,0.890625,0.015112207602339181
1,chance_65/change_25,benchmark_model,test,0.946875,0.015112207602339181
2,chance_65/change_25,benchmark_model,test,0.975,0.015112207602339181
3,chance_65/change_25,benchmark_model,test,0.934375,0.015112207602339181
4,chance_65/change_25,benchmark_model,test,0.953125,0.015112207602339181
0,chance_65/change_25,benchmark_model,val,0.95703125,0.015112207602339181
1,chance_65/change_25,benchmark_model,val,0.9453125,0.015112207602339181
2,chance_65/change_25,benchmark_model,val,0.9375,0.015112207602339181
3,chance_65/change_25,benchmark_model,val,0.94140625,0.015112207602339181
4,chance_65/change_25,benchmark_model,val,0.93359375,0.015112207602339181
0,chance_65/change_30,alt_model,test,0.984375,0.022415387426900586
1,chance_65/change_30,alt_model,test,0.978125,0.022415387426900586
2,chance_65/change_30,alt_model,test,0.996875,0.022415387426900586
3,chance_65/change_30,alt_model,test,0.984375,0.022415387426900586
4,chance_65/change_30,alt_model,test,0.984375,0.022415387426900586
0,chance_65/change_30,alt_model,val,0.98046875,0.022415387426900586
1,chance_65/change_30,alt_model,val,0.984375,0.022415387426900586
2,chance_65/change_30,alt_model,val,0.98828125,0.022415387426900586
3,chance_65/change_30,alt_model,val,0.99609375,0.022415387426900586
4,chance_65/change_30,alt_model,val,0.98828125,0.022415387426900586
0,chance_65/change_30,benchmark_model,test,0.94375,0.022415387426900586
1,chance_65/change_30,benchmark_model,test,0.95625,0.022415387426900586
2,chance_65/change_30,benchmark_model,test,0.96875,0.022415387426900586
3,chance_65/change_30,benchmark_model,test,0.934375,0.022415387426900586
4,chance_65/change_30,benchmark_model,test,0.95625,0.022415387426900586
0,chance_65/change_30,benchmark_model,val,0.94140625,0.022415387426900586
1,chance_65/change_30,benchmark_model,val,0.9765625,0.022415387426900586
2,chance_65/change_30,benchmark_model,val,0.9609375,0.022415387426900586
3,chance_65/change_30,benchmark_model,val,0.94921875,0.022415387426900586
4,chance_65/change_30,benchmark_model,val,0.953125,0.022415387426900586
0,chance_65/change_35,alt_model,test,0.965625,0.035220577485380114
1,chance_65/change_35,alt_model,test,0.9625,0.035220577485380114
2,chance_65/change_35,alt_model,test,0.9625,0.035220577485380114
3,chance_65/change_35,alt_model,test,0.971875,0.035220577485380114
4,chance_65/change_35,alt_model,test,0.9875,0.035220577485380114
0,chance_65/change_35,alt_model,val,0.96875,0.035220577485380114
1,chance_65/change_35,alt_model,val,0.9609375,0.035220577485380114
2,chance_65/change_35,alt_model,val,0.97265625,0.035220577485380114
3,chance_65/change_35,alt_model,val,0.96875,0.035220577485380114
4,chance_65/change_35,alt_model,val,0.96875,0.035220577485380114
0,chance_65/change_35,benchmark_model,test,0.878125,0.035220577485380114
1,chance_65/change_35,benchmark_model,test,0.853125,0.035220577485380114
