fold,dataset_version,evaluation,split,accuracy,dataset_distance_to_benchmark
1,chance_65/change_20,alt_model,val,0.8375,0.000860730593607306
2,chance_65/change_20,alt_model,val,0.79375,0.000860730593607306
3,chance_65/change_20,alt_model,val,0.8125,0.000860730593607306
4,chance_65/change_20,alt_model,val,0.80625,0.000860730593607306
0,chance_65/change_20,benchmark_model,test,0.84,0.000860730593607306
1,chance_65/change_20,benchmark_model,test,0.795,0.000860730593607306
2,chance_65/change_20,benchmark_model,test,0.825,0.000860730593607306
3,chance_65/change_20,benchmark_model,test,0.76,0.000860730593607306
4,chance_65/change_20,benchmark_model,test,0.81,0.000860730593607306
0,chance_65/change_20,benchmark_model,val,0.85,0.000860730593607306
1,chance_65/change_20,benchmark_model,val,0.8125,0.000860730593607306
2,chance_65/change_20,benchmark_model,val,0.78125,0.000860730593607306
3,chance_65/change_20,benchmark_model,val,0.79375,0.000860730593607306
4,chance_65/change_20,benchmark_model,val,0.79375,0.000860730593607306
0,chance_65/change_25,alt_model,test,0.92,0.012495776255707762
1,chance_65/change_25,alt_model,test,0.89,0.012495776255707762
2,chance_65/change_25,alt_model,test,0.83,0.012495776255707762
3,chance_65/change_25,alt_model,test,0.86,0.012495776255707762
4,chance_65/change_25,alt_model,test,0.88,0.012495776255707762
0,chance_65/change_25,alt_model,val,0.85,0.012495776255707762
1,chance_65/change_25,alt_model,val,0.875,0.012495776255707762
2,chance_65/change_25,alt_model,val,0.83125,0.012495776255707762
3,chance_65/change_25,alt_model,val,0.90625,0.012495776255707762
4,chance_65/change_25,alt_model,val,0.91875,0.012495776255707762
0,chance_65/change_25,benchmark_model,test,0.435,0.012495776255707762
1,chance_65/change_25,benchmark_model,test,0.37,0.012495776255707762
2,chance_65/change_25,benchmark_model,test,0.375,0.012495776255707762
3,chance_65/change_25,benchmark_model,test,0.44,0.012495776255707762
4,chance_65/change_25,benchmark_model,test,0.39,0.012495776255707762
0,chance_65/change_25,benchmark_model,val,0.39375,0.012495776255707762
1,chance_65/change_25,benchmark_model,val,0.3625,0.012495776255707762
2,chance_65/change_25,benchmark_model,val,0.375,0.012495776255707762
3,chance_65/change_25,benchmark_model,val,0.425,0.012495776255707762
4,chance_65/change_25,benchmark_model,val,0.35625,0.012495776255707762
0,chance_65/change_30,alt_model,test,0.89,0.010453995433789954
1,chance_65/change_30,alt_model,test,0.845,0.010453995433789954
2,chance_65/change_30,alt_model,test,0.81,0.010453995433789954
3,chance_65/change_30,alt_model,test,0.825,0.010453995433789954
4,chance_65/change_30,alt_model,test,0.855,0.010453995433789954
0,chance_65/change_30,alt_model,val,0.86875,0.010453995433789954
1,chance_65/change_30,alt_model,val,0.80625,0.010453995433789954
2,chance_65/change_30,alt_model,val,0.875,0.010453995433789954
3,chance_65/change_30,alt_model,val,0.86875,0.010453995433789954
4,chance_65/change_30,alt_model,val,0.775,0.010453995433789954
0,chance_65/change_30,benchmark_model,test,0.585,0.010453995433789954
1,chance_65/change_30,benchmark_model,test,0.72,0.010453995433789954
2,chance_65/change_30,benchmark_model,test,0.41,0.010453995433789954
3,chance_65/change_30,benchmark_model,test,0.405,0.010453995433789954
4,chance_65/change_30,benchmark_model,test,0.58,0.010453995433789954
0,chance_65/change_30,benchmark_model,val,0.525,0.010453995433789954
1,chance_65/change_30,benchmark_model,val,0.71875,0.010453995433789954
2,chance_65/change_30,benchmark_model,val,0.43125,0.010453995433789954
3,chance_65/change_30,benchmark_model,val,0.475,0.010453995433789954
4,chance_65/change_30,benchmark_model,val,0.56875,0.010453995433789954
0,chance_65/change_35,alt_model,test,0.85,0.016073287671232877
1,chance_65/change_35,alt_model,test,0.855,0.016073287671232877
2,chance_65/change_35,alt_model,test,0.905,0.016073287671232877
3,chance_65/change_35,alt_model,test,0.85,0.016073287671232877
4,chance_65/change_35,alt_model,test,0.89,0.016073287671232877
0,chance_65/change_35,alt_model,val,0.91875,0.016073287671232877
1,chance_65/change_35,alt_model,val,0.88125,0.016073287671232877
2,chance_65/change_35,alt_model,val,0.875,0.016073287671232877
3,chance_65/change_35,alt_model,val,0.81875,0.016073287671232877
4,chance_65/change_35,alt_model,val,0.875,0.016073287671232877
0,chance_65/change_35,benchmark_model,test,0.385,0.016073287671232877
1,chance_65/change_35,benchmark_model,test,0.3,0.016073287671232877
2,chance_65/change_35,benchmark_model,test,0.255,0.016073287671232877
3,chance_65/change_35,benchmark_model,test,0.295,0.016073287671232877
4,chance_65/change_35,benchmark_model,test,0.36,0.016073287671232877
0,chance_65/change_35,benchmark_model,val,0.3875,0.016073287671232877
1,chance_65/change_35,benchmark_model,val,0.275,0.016073287671232877
2,chance_65/change_35,benchmark_model,val,0.25625,0.016073287671232877
3,chance_65/change_35,benchmark_model,val,0.275,0.016073287671232877
4,chance_65/change_35,benchmark_model,val,0.33125,0.016073287671232877
0,chance_65/change_40,alt_model,test,0.86,0.014197374429223744
1,chance_65/change_40,alt_model,test,0.845,0.014197374429223744
2,chance_65/change_40,alt_model,test,0.885,0.014197374429223744
3,chance_65/change_40,alt_model,test,0.895,0.014197374429223744
4,chance_65/change_40,alt_model,test,0.885,0.014197374429223744
0,chance_65/change_40,alt_model,val,0.8875,0.014197374429223744
1,chance_65/change_40,alt_model,val,0.925,0.014197374429223744
2,chance_65/change_40,alt_model,val,0.85,0.014197374429223744
3,chance_65/change_40,alt_model,val,0.88125,0.014197374429223744
4,chance_65/change_40,alt_model,val,0.85625,0.014197374429223744
0,chance_65/change_40,benchmark_model,test,0.515,0.014197374429223744
1,chance_65/change_40,benchmark_model,test,0.415,0.014197374429223744
2,chance_65/change_40,benchmark_model,test,0.44,0.014197374429223744
3,chance_65/change_40,benchmark_model,test,0.475,0.014197374429223744
4,chance_65/change_40,benchmark_model,test,0.44,0.014197374429223744
0,chance_65/change_40,benchmark_model,val,0.50625,0.014197374429223744
1,chance_65/change_40,benchmark_model,val,0.4375,0.014197374429223744
2,chance_65/change_40,benchmark_model,val,0.44375,0.014197374429223744
3,chance_65/change_40,benchmark_model,val,0.45,0.014197374429223744
4,chance_65/change_40,benchmark_model,val,0.4125,0.014197374429223744
0,chance_65/change_45,alt_model,test,0.92,0.021785388127853883
1,chance_65/change_45,alt_model,test,0.89,0.021785388127853883
2,chance_65/change_45,alt_model,test,0.905,0.021785388127853883
3,chance_65/change_45,alt_model,test,0.925,0.021785388127853883
4,chance_65/change_45,alt_model,test,0.945,0.021785388127853883
0,chance_65/change_45,alt_model,val,0.9125,0.021785388127853883
1,chance_65/change_45,alt_model,val,0.925,0.021785388127853883
2,chance_65/change_45,alt_model,val,0.9125,0.021785388127853883
3,chance_65/change_45,alt_model,val,0.90625,0.021785388127853883
4,chance_65/change_45,alt_model,val,0.94375,0.021785388127853883
0,chance_65/change_45,benchmark_model,test,0.36,0.021785388127853883
1,chance_65/change_45,benchmark_model,test,0.42,0.021785388127853883
2,chance_65/change_45,benchmark_model,test,0.37,0.021785388127853883
3,chance_65/change_45,benchmark_model,test,0.39,0.021785388127853883
4,chance_65/change_45,benchmark_model,test,0.345,0.021785388127853883
0,chance_65/change_45,benchmark_model,val,0.375,0.021785388127853883
1,chance_65/change_45,benchmark_model,val,0.43125,0.021785388127853883
2,chance_65/change_45,benchmark_model,val,0.35,0.021785388127853883
3,chance_65/change_45,benchmark_model,val,0.41875,0.021785388127853883
4,chance_65/change_45,benchmark_model,val,0.3875,0.021785388127853883
0,chance_65/change_5,alt_model,test,0.845,0.0009069634703196347
1,chance_65/change_5,alt_model,test,0.79,0.0009069634703196347
2,chance_65/change_5,alt_model,test,0.825,0.0009069634703196347
3,chance_65/change_5,alt_model,test,0.79,0.0009069634703196347
4,chance_65/change_5,alt_model,test,0.825,0.0009069634703196347
0,chance_65/change_5,alt_model,val,0.825,0.0009069634703196347
1,chance_65/change_5,alt_model,val,0.8,0.0009069634703196347
2,chance_65/change_5,alt_model,val,0.8125,0.0009069634703196347
3,chance_65/change_5,alt_model,val,0.775,0.0009069634703196347
4,chance_65/change_5,alt_model,val,0.84375,0.0009069634703196347
0,chance_65/change_5,benchmark_model,test,0.825,0.0009069634703196347
1,chance_65/change_5,benchmark_model,test,0.79,0.0009069634703196347
2,chance_65/change_5,benchmark_model,test,0.82,0.0009069634703196347
3,chance_65/change_5,benchmark_model,test,0.785,0.0009069634703196347
4,chance_65/change_5,benchmark_model,test,0.775,0.0009069634703196347
0,chance_65/change_5,benchmark_model,val,0.80625,0.0009069634703196347
1,chance_65/change_5,benchmark_model,val,0.79375,0.0009069634703196347
2,chance_65/change_5,benchmark_model,val,0.78125,0.0009069634703196347
3,chance_65/change_5,benchmark_model,val,0.7875,0.0009069634703196347
4,chance_65/change_5,benchmark_model,val,0.78125,0.0009069634703196347
0,chance_65/change_50,alt_model,test,0.875,0.019474086757990866
1,chance_65/change_50,alt_model,test,0.89,0.019474086757990866
2,chance_65/change_50,alt_model,test,0.84,0.019474086757990866
3,chance_65/change_50,alt_model,test,0.85,0.019474086757990866
4,chance_65/change_50,alt_model,test,0.88,0.019474086757990866
0,chance_65/change_50,alt_model,val,0.83125,0.019474086757990866
1,chance_65/change_50,alt_model,val,0.85,0.019474086757990866
2,chance_65/change_50,alt_model,val,0.88125,0.019474086757990866
3,chance_65/change_50,alt_model,val,0.86875,0.019474086757990866
4,chance_65/change_50,alt_model,val,0.875,0.019474086757990866
0,chance_65/change_50,benchmark_model,test,0.26,0.019474086757990866
1,chance_65/change_50,benchmark_model,test,0.335,0.019474086757990866
2,chance_65/change_50,benchmark_model,test,0.175,0.019474086757990866
3,chance_65/change_50,benchmark_model,test,0.275,0.019474086757990866
4,chance_65/change_50,benchmark_model,test,0.235,0.019474086757990866
0,chance_65/change_50,benchmark_model,val,0.28125,0.019474086757990866
1,chance_65/change_50,benchmark_model,val,0.3125,0.019474086757990866
2,chance_65/change_50,benchmark_model,val,0.2125,0.019474086757990866
3,chance_65/change_50,benchmark_model,val,0.2625,0.019474086757990866
4,chance_65/change_50,benchmark_model,val,0.23125,0.019474086757990866
0,chance_70/change_10,alt_model,test,0.92,0.001722488584474886
1,chance_70/change_10,alt_model,test,0.875,0.001722488584474886
2,chance_70/change_10,alt_model,test,0.925,0.001722488584474886
3,chance_70/change_10,alt_model,test,0.885,0.001722488584474886
4,chance_70/change_10,alt_model,test,0.91,0.001722488584474886
0,chance_70/change_10,alt_model,val,0.95625,0.001722488584474886
1,chance_70/change_10,alt_model,val,0.925,0.001722488584474886
2,chance_70/change_10,alt_model,val,0.925,0.001722488584474886
3,chance_70/change_10,alt_model,val,0.91875,0.001722488584474886
4,chance_70/change_10,alt_model,val,0.9,0.001722488584474886
0,chance_70/change_10,benchmark_model,test,0.81,0.001722488584474886
1,chance_70/change_10,benchmark_model,test,0.79,0.001722488584474886
2,chance_70/change_10,benchmark_model,test,0.845,0.001722488584474886
3,chance_70/change_10,benchmark_model,test,0.81,0.001722488584474886
4,chance_70/change_10,benchmark_model,test,0.855,0.001722488584474886
0,chance_70/change_10,benchmark_model,val,0.84375,0.001722488584474886
1,chance_70/change_10,benchmark_model,val,0.81875,0.001722488584474886
2,chance_70/change_10,benchmark_model,val,0.825,0.001722488584474886
3,chance_70/change_10,benchmark_model,val,0.7875,0.001722488584474886
4,chance_70/change_10,benchmark_model,val,0.84375,0.001722488584474886
0,chance_70/change_15,alt_model,test,0.885,0.0052034246575342466
1,chance_70/change_15,alt_model,test,0.845,0.0052034246575342466
2,chance_70/change_15,alt_model,test,0.87,0.0052034246575342466
3,chance_70/change_15,alt_model,test,0.865,0.0052034246575342466
4,chance_70/change_15,alt_model,test,0.87,0.0052034246575342466
0,chance_70/change_15,alt_model,val,0.875,0.0052034246575342466
1,chance_70/change_15,alt_model,val,0.8375,0.0052034246575342466
2,chance_70/change_15,alt_model,val,0.875,0.0052034246575342466
3,chance_70/change_15,alt_model,val,0.925,0.0052034246575342466
4,chance_70/change_15,alt_model,val,0.8125,0.0052034246575342466
0,chance_70/change_15,benchmark_model,test,0.77,0.0052034246575342466
1,chance_70/change_15,benchmark_model,test,0.705,0.0052034246575342466
2,chance_70/change_15,benchmark_model,test,0.705,0.0052034246575342466
3,chance_70/change_15,benchmark_model,test,0.71,0.0052034246575342466
4,chance_70/change_15,benchmark_model,test,0.74,0.0052034246575342466
0,chance_70/change_15,benchmark_model,val,0.725,0.0052034246575342466
1,chance_70/change_15,benchmark_model,val,0.71875,0.0052034246575342466
2,chance_70/change_15,benchmark_model,val,0.675,0.0052034246575342466
3,chance_70/change_15,benchmark_model,val,0.7625,0.0052034246575342466
4,chance_70/change_15,benchmark_model,val,0.71875,0.0052034246575342466
0,chance_70/change_20,alt_model,test,0.825,0.007930365296803653
1,chance_70/change_20,alt_model,test,0.84,0.007930365296803653
2,chance_70/change_20,alt_model,test,0.855,0.007930365296803653
3,chance_70/change_20,alt_model,test,0.855,0.007930365296803653
4,chance_70/change_20,alt_model,test,0.85,0.007930365296803653
0,chance_70/change_20,alt_model,val,0.8375,0.007930365296803653
1,chance_70/change_20,alt_model,val,0.85,0.007930365296803653
2,chance_70/change_20,alt_model,val,0.86875,0.007930365296803653
3,chance_70/change_20,alt_model,val,0.80625,0.007930365296803653
4,chance_70/change_20,alt_model,val,0.81875,0.007930365296803653
0,chance_70/change_20,benchmark_model,test,0.525,0.007930365296803653
1,chance_70/change_20,benchmark_model,test,0.465,0.007930365296803653
2,chance_70/change_20,benchmark_model,test,0.475,0.007930365296803653
3,chance_70/change_20,benchmark_model,test,0.505,0.007930365296803653
4,chance_70/change_20,benchmark_model,test,0.435,0.007930365296803653
0,chance_70/change_20,benchmark_model,val,0.53125,0.007930365296803653
1,chance_70/change_20,benchmark_model,val,0.44375,0.007930365296803653
2,chance_70/change_20,benchmark_model,val,0.43125,0.007930365296803653
3,chance_70/change_20,benchmark_model,val,0.55,0.007930365296803653
4,chance_70/change_20,benchmark_model,val,0.4375,0.007930365296803653
0,chance_70/change_25,alt_model,test,0.8,0.013768264840182648
1,chance_70/change_25,alt_model,test,0.755,0.013768264840182648
2,chance_70/change_25,alt_model,test,0.835,0.013768264840182648
3,chance_70/change_25,alt_model,test,0.805,0.013768264840182648
4,chance_70/change_25,alt_model,test,0.81,0.013768264840182648
0,chance_70/change_25,alt_model,val,0.83125,0.013768264840182648
1,chance_70/change_25,alt_model,val,0.83125,0.013768264840182648
2,chance_70/change_25,alt_model,val,0.775,0.013768264840182648
3,chance_70/change_25,alt_model,val,0.775,0.013768264840182648
4,chance_70/change_25,alt_model,val,0.8,0.013768264840182648
0,chance_70/change_25,benchmark_model,test,0.305,0.013768264840182648
1,chance_70/change_25,benchmark_model,test,0.38,0.013768264840182648
2,chance_70/change_25,benchmark_model,test,0.3,0.013768264840182648
3,chance_70/change_25,benchmark_model,test,0.25,0.013768264840182648
4,chance_70/change_25,benchmark_model,test,0.32,0.013768264840182648
0,chance_70/change_25,benchmark_model,val,0.3375,0.013768264840182648
1,chance_70/change_25,benchmark_model,val,0.3875,0.013768264840182648
2,chance_70/change_25,benchmark_model,val,0.25,0.013768264840182648
3,chance_70/change_25,benchmark_model,val,0.3125,0.013768264840182648
4,chance_70/change_25,benchmark_model,val,0.31875,0.013768264840182648
0,chance_70/change_30,alt_model,test,0.8,0.015493493150684932
1,chance_70/change_30,alt_model,test,0.775,0.015493493150684932
2,chance_70/change_30,alt_model,test,0.795,0.015493493150684932
3,chance_70/change_30,alt_model,test,0.81,0.015493493150684932
4,chance_70/change_30,alt_model,test,0.79,0.015493493150684932
0,chance_70/change_30,alt_model,val,0.81875,0.015493493150684932
1,chance_70/change_30,alt_model,val,0.7875,0.015493493150684932
2,chance_70/change_30,alt_model,val,0.80625,0.015493493150684932
3,chance_70/change_30,alt_model,val,0.8125,0.015493493150684932
4,chance_70/change_30,alt_model,val,0.825,0.015493493150684932
0,chance_70/change_30,benchmark_model,test,0.39,0.015493493150684932
1,chance_70/change_30,benchmark_model,test,0.37,0.015493493150684932
2,chance_70/change_30,benchmark_model,test,0.395,0.015493493150684932
